-181.152, -46.386, 13.484, 23.050
-181.149, -46.838, 13.583, 23.083
-181.147, -47.294, 13.682, 23.116
-181.145, -47.752, 13.781, 23.149
-181.143, -48.214, 13.880, 23.182
-181.140, -48.680, 13.980, 23.215
-181.138, -49.148, 14.079, 23.248
-181.135, -49.620, 14.178, 23.281
-181.133, -50.095, 14.277, 23.314
-181.131, -50.574, 14.377, 23.347
-181.128, -51.056, 14.476, 23.380
-181.126, -51.541, 14.575, 23.413
-181.123, -52.029, 14.674, 23.446
-181.121, -52.521, 14.773, 23.479
-181.118, -53.016, 14.872, 23.512
-181.115, -53.514, 14.969, 23.545
-181.113, -54.015, 15.051, 23.578
-181.110, -54.518, 15.101, 23.611
-181.107, -55.021, 15.104, 23.644
-181.105, -55.522, 15.060, 23.677
-181.102, -56.021, 14.978, 23.710
-181.099, -56.516, 14.872, 23.743
-181.097, -57.008, 14.754, 23.776
-181.094, -57.495, 14.633, 23.809
-181.091, -57.978, 14.509, 23.842
-181.088, -58.458, 14.387, 23.875
-181.086, -58.933, 14.268, 23.908
-181.083, -59.405, 14.156, 23.941
-181.080, -59.873, 14.054, 23.974
-181.078, -60.339, 13.967, 24.007
-181.075, -60.803, 13.895, 24.040
-181.072, -61.264, 13.839, 24.073
-181.070, -61.724, 13.797, 24.106
-181.067, -62.184, 13.768, 24.139
-181.064, -62.642, 13.752, 24.172
-181.061, -63.101, 13.747, 24.205
-181.059, -63.560, 13.752, 24.238
-181.056, -64.019, 13.767, 24.271
-181.053, -64.479, 13.789, 24.304
-181.050, -64.940, 13.819, 24.337
-181.048, -65.402, 13.855, 24.370
-181.045, -65.866, 13.897, 24.403
-181.042, -66.331, 13.944, 24.436
-181.039, -66.797, 13.995, 24.469
-181.036, -67.266, 14.051, 24.502
-181.034, -67.736, 14.111, 24.535
-181.031, -68.208, 14.173, 24.568
-181.028, -68.683, 14.239, 24.601
-181.025, -69.160, 14.308, 24.634
-181.022, -69.639, 14.378, 24.667
-181.019, -70.120, 14.452, 24.700
-181.016, -70.604, 14.527, 24.733
-181.013, -71.091, 14.604, 24.766
-181.010, -71.580, 14.682, 24.799
-181.007, -72.072, 14.762, 24.832
-181.004, -72.566, 14.844, 24.865
-181.001, -73.063, 14.926, 24.898
-180.998, -73.563, 15.010, 24.931
-180.995, -74.066, 15.095, 24.964
-180.992, -74.571, 15.180, 24.997
-180.988, -75.080, 15.266, 25.030
-180.985, -75.591, 15.353, 25.063
-180.982, -76.105, 15.441, 25.096
-180.979, -76.622, 15.529, 25.129
-180.975, -77.142, 15.618, 25.162
-180.972, -77.665, 15.707, 25.195
-180.969, -78.191, 15.796, 25.228
-180.965, -78.720, 15.886, 25.261
-180.962, -79.252, 15.976, 25.294
-180.958, -79.787, 16.066, 25.327
-180.955, -80.325, 16.157, 25.360
-180.951, -80.865, 16.247, 25.393
-180.948, -81.409, 16.338, 25.426
-180.944, -81.956, 16.429, 25.459
-180.941, -82.506, 16.520, 25.492
-180.937, -83.059, 16.611, 25.525
-180.933, -83.615, 16.702, 25.558
-180.930, -84.174, 16.793, 25.591
-180.926, -84.737, 16.884, 25.624
-180.922, -85.302, 16.975, 25.657
-180.918, -85.870, 17.067, 25.690
-180.914, -86.441, 17.157, 25.723
-180.911, -87.015, 17.248, 25.756
-180.907, -87.593, 17.339, 25.789
-180.903, -88.173, 17.430, 25.822
-180.899, -88.756, 17.520, 25.855
-180.895, -89.343, 17.611, 25.888
-180.891, -89.932, 17.701, 25.921
-180.886, -90.524, 17.791, 25.954
-180.882, -91.120, 17.881, 25.987
-180.878, -91.718, 17.971, 26.020
-180.874, -92.319, 18.061, 26.053
-180.870, -92.923, 18.149, 26.086
-180.865, -93.530, 18.221, 26.119
-180.861, -94.138, 18.263, 26.152
-180.857, -94.747, 18.256, 26.185
-180.852, -95.353, 18.202, 26.218
-180.848, -95.956, 18.109, 26.251
-180.843, -96.555, 17.983, 26.284
-180.839, -97.149, 17.829, 26.317
-180.835, -97.737, 17.650, 26.350
-180.831, -98.319, 17.452, 26.383
-180.826, -98.894, 17.242, 26.416
-180.822, -99.461, 17.028, 26.449
-180.818, -100.022, 16.815, 26.482
-180.814, -100.576, 16.605, 26.515
-180.809, -101.123, 16.400, 26.548
-180.805, -101.664, 16.201, 26.581
-180.801, -102.198, 16.010, 26.614
-180.797, -102.727, 15.832, 26.647
-180.793, -103.250, 15.668, 26.680
-180.789, -103.769, 15.522, 26.713
-180.785, -104.283, 15.392, 26.746
-180.780, -104.793, 15.278, 26.779
-180.776, -105.300, 15.180, 26.812
-180.772, -105.805, 15.097, 26.845
-180.768, -106.307, 15.028, 26.878
-180.764, -106.807, 14.974, 26.911
-180.760, -107.306, 14.932, 26.944
-180.756, -107.803, 14.902, 26.977
-180.752, -108.300, 14.884, 27.010
-180.748, -108.797, 14.877, 27.043
-180.744, -109.294, 14.879, 27.076
-180.740, -109.791, 14.890, 27.109
-180.736, -110.289, 14.908, 27.142
-180.732, -110.787, 14.934, 27.175
-180.728, -111.286, 14.965, 27.208
-180.724, -111.787, 15.002, 27.241
-180.719, -112.289, 15.044, 27.274
-180.715, -112.792, 15.091, 27.307
-180.711, -113.297, 15.142, 27.340
-180.707, -113.804, 15.196, 27.373
-180.703, -114.312, 15.253, 27.406
-180.699, -114.823, 15.314, 27.439
-180.695, -115.335, 15.377, 27.472
-180.690, -115.850, 15.443, 27.505
-180.686, -116.367, 15.511, 27.538
-180.682, -116.886, 15.581, 27.571
-180.677, -117.407, 15.653, 27.604
-180.673, -117.931, 15.727, 27.637
-180.669, -118.458, 15.802, 27.670
-180.664, -118.987, 15.878, 27.703
-180.660, -119.518, 15.956, 27.736
-180.655, -120.052, 16.035, 27.769
-180.651, -120.589, 16.115, 27.802
-180.646, -121.128, 16.196, 27.835
-180.642, -121.671, 16.278, 27.868
-180.637, -122.215, 16.360, 27.901
-180.632, -122.763, 16.443, 27.934
-180.628, -123.313, 16.525, 27.967
-180.623, -123.866, 16.592, 28.000
-180.618, -124.420, 16.628, 28.033
-180.613, -124.974, 16.615, 28.066
-180.609, -125.525, 16.558, 28.099
-180.604, -126.074, 16.462, 28.132
-180.599, -126.618, 16.335, 28.165
-180.594, -127.157, 16.180, 28.198
-180.590, -127.690, 16.004, 28.231
-180.585, -128.217, 15.815, 28.264
-180.580, -128.738, 15.621, 28.297
-180.576, -129.252, 15.429, 28.330
-180.571, -129.761, 15.239, 28.363
-180.567, -130.263, 15.055, 28.396
-180.562, -130.759, 14.877, 28.429
-180.557, -131.250, 14.708, 28.462
-180.553, -131.736, 14.552, 28.495
-180.548, -132.217, 14.412, 28.528
-180.544, -132.694, 14.289, 28.561
-180.540, -133.168, 14.184, 28.594
-180.535, -133.639, 14.095, 28.627
-180.531, -134.107, 14.022, 28.660
-180.526, -134.573, 13.964, 28.693
-180.522, -135.038, 13.920, 28.726
-180.517, -135.502, 13.890, 28.759
-180.513, -135.966, 13.873, 28.792
-180.508, -136.429, 13.866, 28.825
-180.504, -136.892, 13.871, 28.858
-180.499, -137.355, 13.884, 28.891
-180.495, -137.819, 13.906, 28.924
-180.490, -138.284, 13.934, 28.957
-180.486, -138.750, 13.970, 28.990
-180.481, -139.218, 14.011, 29.023
-180.477, -139.687, 14.057, 29.056
-180.472, -140.157, 14.108, 29.089
-180.468, -140.630, 14.163, 29.122
-180.463, -141.104, 14.221, 29.155
-180.458, -141.580, 14.284, 29.188
-180.454, -142.058, 14.349, 29.221
-180.449, -142.539, 14.416, 29.254
-180.444, -143.021, 14.487, 29.287
-180.439, -143.506, 14.559, 29.320
-180.434, -143.994, 14.634, 29.353
-180.430, -144.484, 14.710, 29.386
-180.425, -144.977, 14.788, 29.419
-180.420, -145.472, 14.868, 29.452
-180.415, -145.970, 14.949, 29.485
-180.410, -146.471, 15.031, 29.518
-180.405, -146.974, 15.114, 29.551
-180.400, -147.480, 15.198, 29.584
-180.394, -147.989, 15.283, 29.617
-180.389, -148.501, 15.367, 29.650
-180.384, -149.015, 15.436, 29.683
-180.379, -149.530, 15.474, 29.716
-180.373, -150.046, 15.464, 29.749
-180.368, -150.559, 15.408, 29.782
-180.363, -151.069, 15.315, 29.815
-180.357, -151.575, 15.191, 29.848
-180.352, -152.076, 15.039, 29.881
-180.347, -152.572, 14.865, 29.914
-180.342, -153.061, 14.674, 29.947
-180.336, -153.543, 14.472, 29.980
-180.331, -154.019, 14.268, 30.013
-180.326, -154.488, 14.068, 30.046
-180.321, -154.951, 13.874, 30.079
-180.316, -155.408, 13.688, 30.112
-180.311, -155.859, 13.511, 30.145
-180.306, -156.304, 13.348, 30.178
-180.301, -156.745, 13.201, 30.211
-180.296, -157.182, 13.074, 30.244
-180.292, -157.615, 12.967, 30.277
-180.287, -158.045, 12.878, 30.310
-180.282, -158.473, 12.807, 30.343
-180.277, -158.899, 12.752, 30.376
-180.272, -159.324, 12.713, 30.409
-180.267, -159.748, 12.689, 30.442
-180.262, -160.171, 12.678, 30.475
-180.257, -160.594, 12.679, 30.508
-180.252, -161.018, 12.690, 30.541
-180.248, -161.443, 12.712, 30.574
-180.243, -161.868, 12.741, 30.607
-180.238, -162.294, 12.777, 30.640
-180.233, -162.722, 12.820, 30.673
-180.228, -163.151, 12.869, 30.706
-180.222, -163.583, 12.923, 30.739
-180.217, -164.015, 12.981, 30.772
-180.212, -164.450, 13.044, 30.805
-180.207, -164.887, 13.110, 30.838
-180.202, -165.327, 13.179, 30.871
-180.197, -165.768, 13.251, 30.904
-180.191, -166.212, 13.326, 30.937
-180.186, -166.659, 13.403, 30.970
-180.180, -167.108, 13.482, 31.003
-180.175, -167.560, 13.563, 31.036
-180.169, -168.014, 13.646, 31.069
-180.164, -168.472, 13.730, 31.102
-180.158, -168.932, 13.815, 31.135
-180.152, -169.395, 13.902, 31.168
-180.147, -169.861, 13.990, 31.201
-180.141, -170.329, 14.078, 31.234
-180.135, -170.801, 14.166, 31.267
-180.129, -171.275, 14.239, 31.300
-180.123, -171.751, 14.280, 31.333
-180.117, -172.227, 14.274, 31.366
-180.111, -172.700, 14.222, 31.399
-180.105, -173.171, 14.133, 31.432
-180.099, -173.638, 14.013, 31.465
-180.093, -174.100, 13.866, 31.498
-180.087, -174.556, 13.699, 31.531
-180.081, -175.007, 13.520, 31.564
-180.075, -175.451, 13.338, 31.597
-180.069, -175.890, 13.160, 31.630
-180.063, -176.323, 12.986, 31.663
-180.057, -176.751, 12.820, 31.696
-180.052, -177.173, 12.662, 31.729
-180.046, -177.591, 12.517, 31.762
-180.040, -178.004, 12.387, 31.795
-180.034, -178.414, 12.276, 31.828
-180.028, -178.821, 12.186, 31.861
-180.023, -179.226, 12.114, 31.894
-180.017, -179.628, 12.061, 31.927
-180.011, -180.030, 12.024, 31.960
-180.005, -180.431, 12.002, 31.993
-179.999, -180.831, 11.994, 32.026
-179.993, -181.232, 11.999, 32.059
-179.987, -181.633, 12.015, 32.092
-179.981, -182.035, 12.040, 32.125
-179.975, -182.438, 12.074, 32.158
-179.969, -182.842, 12.115, 32.191
-179.963, -183.248, 12.162, 32.224
-179.956, -183.656, 12.215, 32.257
-179.950, -184.065, 12.273, 32.290
-179.944, -184.476, 12.336, 32.323
-179.937, -184.890, 12.402, 32.356
-179.931, -185.305, 12.472, 32.389
-179.924, -185.723, 12.546, 32.422
-179.917, -186.144, 12.622, 32.455
-179.910, -186.567, 12.700, 32.488
-179.903, -186.993, 12.781, 32.521
-179.896, -187.421, 12.864, 32.554
-179.889, -187.853, 12.948, 32.587
-179.882, -188.287, 13.034, 32.620
-179.874, -188.724, 13.122, 32.653
-179.867, -189.164, 13.211, 32.686
-179.859, -189.606, 13.299, 32.719
-179.851, -190.052, 13.372, 32.752
-179.843, -190.498, 13.414, 32.785
-179.835, -190.945, 13.408, 32.818
-179.826, -191.390, 13.357, 32.851
-179.818, -191.832, 13.270, 32.884
-179.810, -192.270, 13.151, 32.917
-179.801, -192.703, 13.007, 32.950
-179.793, -193.131, 12.840, 32.983
-179.784, -193.553, 12.657, 33.016
-179.775, -193.968, 12.466, 33.049
-179.767, -194.378, 12.274, 33.082
-179.758, -194.781, 12.088, 33.115
-179.749, -195.178, 11.911, 33.148
-179.739, -195.570, 11.743, 33.181
-179.730, -195.956, 11.589, 33.214
-179.718, -196.339, 11.452, 33.247
-179.705, -196.717, 11.334, 33.280
-179.688, -197.092, 11.238, 33.313
-179.670, -197.464, 11.164, 33.346
-179.650, -197.835, 11.110, 33.379
-179.627, -198.204, 11.073, 33.412
-179.600, -198.572, 11.054, 33.445
-179.572, -198.940, 11.051, 33.478
-179.540, -199.308, 11.056, 33.511
-179.504, -199.676, 11.077, 33.544
-179.466, -200.045, 11.108, 33.577
-179.424, -200.414, 11.142, 33.610
-179.378, -200.785, 11.188, 33.643
-179.327, -201.156, 11.232, 33.676
-179.273, -201.528, 11.290, 33.709
-179.215, -201.902, 11.353, 33.742
-179.153, -202.278, 11.415, 33.775
-179.086, -202.655, 11.486, 33.808
-179.017, -203.033, 11.562, 33.841
-178.943, -203.414, 11.635, 33.874
-178.865, -203.796, 11.716, 33.907
-178.781, -204.180, 11.791, 33.940
-178.694, -204.565, 11.877, 33.973
-178.603, -204.953, 11.965, 34.006
-178.507, -205.342, 12.049, 34.039
-178.408, -205.734, 12.141, 34.072
-178.303, -206.127, 12.225, 34.105
-178.194, -206.522, 12.319, 34.138
-178.082, -206.919, 12.415, 34.171
-177.964, -207.319, 12.506, 34.204
-177.844, -207.720, 12.603, 34.237
-177.717, -208.123, 12.694, 34.270
-177.587, -208.528, 12.792, 34.303
-177.455, -208.936, 12.892, 34.336
-177.317, -209.345, 12.988, 34.369
-177.176, -209.757, 13.088, 34.402
-177.030, -210.171, 13.184, 34.435
-176.881, -210.587, 13.284, 34.468
-176.726, -211.004, 13.379, 34.501
-176.568, -211.424, 13.481, 34.534
-176.407, -211.846, 13.582, 34.567
-176.242, -212.270, 13.681, 34.600
-176.074, -212.697, 13.783, 34.633
-175.901, -213.125, 13.881, 34.666
-175.725, -213.555, 13.983, 34.699
-175.545, -213.988, 14.081, 34.732
-175.361, -214.422, 14.182, 34.765
-175.173, -214.859, 14.280, 34.798
-174.982, -215.297, 14.381, 34.831
-174.786, -215.737, 14.479, 34.864
-174.587, -216.179, 14.580, 34.897
-174.383, -216.623, 14.676, 34.930
-174.176, -217.069, 14.777, 34.963
-173.967, -217.518, 14.878, 34.996
-173.754, -217.969, 14.977, 35.029
-173.539, -218.422, 15.078, 35.062
-173.320, -218.877, 15.175, 35.095
-173.098, -219.333, 15.258, 35.128
-172.873, -219.791, 15.309, 35.161
-172.648, -220.248, 15.315, 35.194
-172.420, -220.703, 15.273, 35.227
-172.193, -221.155, 15.193, 35.260
-171.966, -221.603, 15.089, 35.293
-171.739, -222.047, 14.973, 35.326
-171.512, -222.487, 14.852, 35.359
-171.286, -222.922, 14.729, 35.392
-171.060, -223.353, 14.607, 35.425
-170.835, -223.780, 14.489, 35.458
-170.609, -224.203, 14.376, 35.491
-170.384, -224.622, 14.274, 35.524
-170.158, -225.037, 14.186, 35.557
-169.933, -225.450, 14.113, 35.590
-169.706, -225.861, 14.055, 35.623
-169.479, -226.269, 14.011, 35.656
-169.250, -226.675, 13.980, 35.689
-169.021, -227.081, 13.962, 35.722
-168.789, -227.484, 13.953, 35.755
-168.557, -227.888, 13.957, 35.788
-168.322, -228.290, 13.967, 35.821
-168.086, -228.693, 13.988, 35.854
-167.850, -229.096, 14.015, 35.887
-167.612, -229.500, 14.049, 35.920
-167.373, -229.904, 14.089, 35.953
-167.132, -230.309, 14.134, 35.986
-166.890, -230.715, 14.184, 36.019
-166.645, -231.122, 14.237, 36.052
-166.399, -231.531, 14.295, 36.085
-166.151, -231.940, 14.356, 36.118
-165.902, -232.351, 14.420, 36.151
-165.650, -232.762, 14.487, 36.184
-165.397, -233.176, 14.557, 36.217
-165.142, -233.591, 14.628, 36.250
-164.884, -234.008, 14.702, 36.283
-164.625, -234.426, 14.777, 36.316
-164.364, -234.846, 14.854, 36.349
-164.100, -235.268, 14.932, 36.382
-163.834, -235.692, 15.013, 36.415
-163.566, -236.117, 15.094, 36.448
-163.297, -236.545, 15.177, 36.481
-163.025, -236.974, 15.260, 36.514
-162.751, -237.406, 15.344, 36.547
-162.475, -237.839, 15.429, 36.580
-162.198, -238.275, 15.515, 36.613
-161.918, -238.712, 15.602, 36.646
-161.636, -239.153, 15.689, 36.679
-161.353, -239.595, 15.777, 36.712
-161.068, -240.040, 15.866, 36.745
-160.781, -240.487, 15.954, 36.778
-160.492, -240.936, 16.043, 36.811
-160.202, -241.388, 16.133, 36.844
-159.911, -241.843, 16.223, 36.877
-159.617, -242.300, 16.313, 36.910
-159.322, -242.760, 16.403, 36.943
-159.026, -243.222, 16.493, 36.976
-158.728, -243.687, 16.583, 37.009
-158.429, -244.154, 16.674, 37.042
-158.128, -244.625, 16.764, 37.075
-157.826, -245.098, 16.855, 37.108
-157.522, -245.573, 16.945, 37.141
-157.216, -246.050, 17.036, 37.174
-156.909, -246.531, 17.126, 37.207
-156.600, -247.014, 17.217, 37.240
-156.290, -247.499, 17.307, 37.273
-155.979, -247.988, 17.398, 37.306
-155.665, -248.479, 17.488, 37.339
-155.350, -248.972, 17.578, 37.372
-155.034, -249.468, 17.668, 37.405
-154.716, -249.966, 17.758, 37.438
-154.397, -250.467, 17.848, 37.471
-154.076, -250.971, 17.938, 37.504
-153.753, -251.477, 18.027, 37.537
-153.430, -251.986, 18.117, 37.570
-153.105, -252.498, 18.206, 37.603
-152.778, -253.012, 18.295, 37.636
-152.451, -253.529, 18.384, 37.669
-152.122, -254.049, 18.472, 37.702
-151.792, -254.571, 18.561, 37.735
-151.460, -255.097, 18.649, 37.768
-151.128, -255.625, 18.737, 37.801
-150.795, -256.156, 18.825, 37.834
-150.461, -256.690, 18.912, 37.867
-150.127, -257.226, 18.999, 37.900
-149.791, -257.766, 19.084, 37.933
-149.455, -258.309, 19.154, 37.966
-149.120, -258.853, 19.193, 37.999
-148.786, -259.398, 19.184, 38.032
-148.454, -259.942, 19.128, 38.065
-148.125, -260.484, 19.033, 38.098
-147.799, -261.023, 18.904, 38.131
-147.478, -261.558, 18.747, 38.164
-147.161, -262.090, 18.566, 38.197
-146.850, -262.617, 18.365, 38.230
-146.543, -263.138, 18.152, 38.263
-146.243, -263.655, 17.935, 38.296
-145.948, -264.167, 17.718, 38.329
-145.660, -264.675, 17.504, 38.362
-145.377, -265.178, 17.294, 38.395
-145.101, -265.677, 17.091, 38.428
-144.831, -266.172, 16.898, 38.461
-144.568, -266.665, 16.717, 38.494
-144.312, -267.154, 16.552, 38.527
-144.060, -267.641, 16.404, 38.560
-143.816, -268.126, 16.270, 38.593
-143.576, -268.609, 16.153, 38.626
-143.343, -269.092, 16.049, 38.659
-143.114, -269.573, 15.960, 38.692
-142.890, -270.054, 15.884, 38.725
-142.671, -270.535, 15.822, 38.758
-142.457, -271.016, 15.771, 38.791
-142.247, -271.498, 15.732, 38.824
-142.042, -271.980, 15.703, 38.857
-141.839, -272.463, 15.686, 38.890
-141.641, -272.947, 15.677, 38.923
-141.448, -273.433, 15.673, 38.956
-141.259, -273.921, 15.681, 38.989
-141.073, -274.410, 15.693, 39.022
-140.890, -274.902, 15.715, 39.055
-140.712, -275.395, 15.740, 39.088
-140.536, -275.891, 15.774, 39.121
-140.363, -276.389, 15.809, 39.154
-140.193, -276.889, 15.852, 39.187
-140.027, -277.392, 15.896, 39.220
-139.862, -277.898, 15.947, 39.253
-139.700, -278.406, 15.998, 39.286
-139.541, -278.917, 16.056, 39.319
-139.384, -279.430, 16.113, 39.352
-139.228, -279.946, 16.176, 39.385
-139.075, -280.465, 16.239, 39.418
-138.924, -280.987, 16.307, 39.451
-138.775, -281.512, 16.374, 39.484
-138.627, -282.039, 16.445, 39.517
-138.481, -282.570, 16.516, 39.550
-138.338, -283.104, 16.586, 39.583
-138.197, -283.640, 16.661, 39.616
-138.059, -284.180, 16.734, 39.649
-137.922, -284.723, 16.811, 39.682
-137.787, -285.269, 16.887, 39.715
-137.654, -285.818, 16.966, 39.748
-137.523, -286.370, 17.044, 39.781
-137.394, -286.926, 17.125, 39.814
-137.266, -287.484, 17.204, 39.847
-137.142, -288.046, 17.282, 39.880
-137.020, -288.611, 17.364, 39.913
-136.900, -289.180, 17.444, 39.946
-136.781, -289.751, 17.528, 39.979
-136.665, -290.326, 17.609, 40.012
-136.551, -290.904, 17.693, 40.045
-136.438, -291.485, 17.776, 40.078
-136.329, -292.069, 17.856, 40.111
-136.221, -292.657, 17.941, 40.144
-136.117, -293.248, 18.023, 40.177
-136.013, -293.842, 18.108, 40.210
-135.912, -294.439, 18.192, 40.243
-135.813, -295.039, 18.275, 40.276
-135.715, -295.642, 18.343, 40.309
-135.621, -296.247, 18.378, 40.342
-135.529, -296.852, 18.368, 40.375
-135.441, -297.456, 18.313, 40.408
-135.354, -298.056, 18.219, 40.441
-135.271, -298.653, 18.092, 40.474
-135.192, -299.246, 17.937, 40.507
-135.115, -299.832, 17.759, 40.540
-135.043, -300.413, 17.567, 40.573
-134.972, -300.988, 17.370, 40.606
-134.906, -301.556, 17.172, 40.639
-134.844, -302.119, 16.975, 40.672
-134.785, -302.676, 16.782, 40.705
-134.731, -303.226, 16.593, 40.738
-134.679, -303.772, 16.412, 40.771
-134.631, -304.311, 16.240, 40.804
-134.585, -304.846, 16.081, 40.837
-134.543, -305.377, 15.938, 40.870
-134.504, -305.903, 15.811, 40.903
-134.468, -306.426, 15.700, 40.936
-134.434, -306.946, 15.603, 40.969
-134.404, -307.464, 15.521, 41.002
-134.375, -307.979, 15.452, 41.035
-134.349, -308.492, 15.397, 41.068
-134.326, -309.005, 15.354, 41.101
-134.305, -309.516, 15.323, 41.134
-134.285, -310.026, 15.303, 41.167
-134.268, -310.537, 15.292, 41.200
-134.253, -311.047, 15.292, 41.233
-134.241, -311.557, 15.299, 41.266
-134.230, -312.068, 15.314, 41.299
-134.221, -312.580, 15.335, 41.332
-134.214, -313.092, 15.364, 41.365
-134.209, -313.606, 15.397, 41.398
-134.206, -314.121, 15.436, 41.431
-134.206, -314.637, 15.478, 41.464
-134.207, -315.155, 15.526, 41.497
-134.210, -315.674, 15.576, 41.530
-134.218, -316.195, 15.627, 41.563
-134.227, -316.717, 15.684, 41.596
-134.240, -317.242, 15.742, 41.629
-134.254, -317.768, 15.805, 41.662
-134.273, -318.297, 15.867, 41.695
-134.293, -318.827, 15.934, 41.728
-134.317, -319.360, 16.001, 41.761
-134.342, -319.895, 16.072, 41.794
-134.371, -320.432, 16.142, 41.827
-134.402, -320.971, 16.216, 41.860
-134.437, -321.512, 16.290, 41.893
-134.473, -322.056, 16.367, 41.926
-134.512, -322.603, 16.443, 41.959
-134.554, -323.151, 16.522, 41.992
-134.598, -323.702, 16.600, 42.025
-134.644, -324.256, 16.681, 42.058
-134.694, -324.812, 16.761, 42.091
-134.745, -325.370, 16.842, 42.124
-134.799, -325.931, 16.906, 42.157
-134.857, -326.492, 16.937, 42.190
-134.917, -327.053, 16.925, 42.223
-134.980, -327.611, 16.866, 42.256
-135.045, -328.166, 16.771, 42.289
-135.113, -328.716, 16.644, 42.322
-135.182, -329.261, 16.489, 42.355
-135.253, -329.800, 16.314, 42.388
-135.326, -330.333, 16.124, 42.421
-135.401, -330.858, 15.931, 42.454
-135.477, -331.377, 15.738, 42.487
-135.556, -331.890, 15.547, 42.520
-135.637, -332.396, 15.361, 42.553
-135.719, -332.896, 15.182, 42.586
-135.806, -333.389, 15.010, 42.619
-135.895, -333.876, 14.850, 42.652
-135.984, -334.359, 14.707, 42.685
-136.077, -334.837, 14.580, 42.718
-136.171, -335.311, 14.470, 42.751
-136.269, -335.781, 14.376, 42.784
-136.368, -336.248, 14.298, 42.817
-136.471, -336.712, 14.234, 42.850
-136.576, -337.174, 14.185, 42.883
-136.685, -337.633, 14.148, 42.916
-136.796, -338.092, 14.124, 42.949
-136.911, -338.549, 14.110, 42.982
-137.028, -339.005, 14.108, 43.015
-137.150, -339.460, 14.112, 43.048
-137.274, -339.914, 14.128, 43.081
-137.403, -340.368, 14.147, 43.114
-137.534, -340.823, 14.177, 43.147
-137.668, -341.278, 14.214, 43.180
-137.805, -341.733, 14.254, 43.213
-137.945, -342.189, 14.301, 43.246
-138.089, -342.645, 14.349, 43.279
-138.236, -343.102, 14.404, 43.312
-138.387, -343.559, 14.459, 43.345
-138.542, -344.018, 14.521, 43.378
-138.701, -344.477, 14.581, 43.411
-138.863, -344.937, 14.649, 43.444
-139.030, -345.398, 14.714, 43.477
-139.200, -345.860, 14.785, 43.510
-139.376, -346.323, 14.853, 43.543
-139.555, -346.786, 14.928, 43.576
-139.740, -347.251, 14.999, 43.609
-139.929, -347.716, 15.077, 43.642
-140.123, -348.181, 15.150, 43.675
-140.321, -348.648, 15.230, 43.708
-140.525, -349.115, 15.305, 43.741
-140.734, -349.583, 15.387, 43.774
-140.948, -350.051, 15.463, 43.807
-141.167, -350.520, 15.546, 43.840
-141.392, -350.988, 15.622, 43.873
-141.622, -351.457, 15.689, 43.906
-141.858, -351.925, 15.721, 43.939
-142.097, -352.390, 15.713, 43.972
-142.340, -352.852, 15.660, 44.005
-142.585, -353.308, 15.572, 44.038
-142.833, -353.759, 15.461, 44.071
-143.083, -354.205, 15.340, 44.104
-143.334, -354.645, 15.214, 44.137
-143.585, -355.080, 15.086, 44.170
-143.839, -355.509, 14.958, 44.203
-144.092, -355.934, 14.834, 44.236
-144.346, -356.353, 14.715, 44.269
-144.600, -356.769, 14.605, 44.302
-144.855, -357.180, 14.509, 44.335
-145.110, -357.588, 14.428, 44.368
-145.366, -357.993, 14.361, 44.401
-145.621, -358.396, 14.309, 44.434
-145.879, -358.797, 14.270, 44.467
-146.135, -359.197, 14.243, 44.500
-146.392, -359.596, 14.228, 44.533
-146.649, -359.995, 14.224, 44.566
-146.905, -360.395, 14.229, 44.599
-147.163, -360.794, 14.243, 44.632
-147.420, -361.194, 14.265, 44.665
-147.679, -361.595, 14.294, 44.698
-147.937, -361.997, 14.328, 44.731
-148.197, -362.400, 14.369, 44.764
-148.457, -362.804, 14.414, 44.797
-148.718, -363.210, 14.464, 44.830
-148.979, -363.617, 14.518, 44.863
-149.242, -364.026, 14.576, 44.896
-149.505, -364.437, 14.636, 44.929
-149.770, -364.849, 14.700, 44.962
-150.035, -365.264, 14.767, 44.995
-150.301, -365.680, 14.836, 45.028
-150.568, -366.099, 14.907, 45.061
-150.837, -366.519, 14.980, 45.094
-151.106, -366.942, 15.055, 45.127
-151.377, -367.367, 15.131, 45.160
-151.649, -367.795, 15.209, 45.193
-151.922, -368.225, 15.289, 45.226
-152.195, -368.658, 15.369, 45.259
-152.470, -369.093, 15.451, 45.292
-152.746, -369.531, 15.533, 45.325
-153.023, -369.971, 15.617, 45.358
-153.301, -370.414, 15.701, 45.391
-153.579, -370.859, 15.786, 45.424
-153.859, -371.308, 15.872, 45.457
-154.139, -371.759, 15.958, 45.490
-154.421, -372.214, 16.045, 45.523
-154.703, -372.671, 16.132, 45.556
-154.986, -373.131, 16.220, 45.589
-155.270, -373.594, 16.308, 45.622
-155.554, -374.060, 16.396, 45.655
-155.839, -374.528, 16.484, 45.688
-156.125, -375.000, 16.573, 45.721
-156.412, -375.475, 16.662, 45.754
-156.701, -375.953, 16.751, 45.787
-156.989, -376.433, 16.840, 45.820
-157.279, -376.916, 16.930, 45.853
-157.570, -377.403, 17.019, 45.886
-157.862, -377.892, 17.109, 45.919
-158.154, -378.384, 17.198, 45.952
-158.448, -378.880, 17.288, 45.985
-158.742, -379.378, 17.378, 46.018
-159.037, -379.879, 17.467, 46.051
-159.333, -380.383, 17.557, 46.084
-159.630, -380.890, 17.646, 46.117
